"78","21605241","0","2","2","0",NULL,"2.08;5.03","2.02;2.05",NULL
"78","21901324","0","4","0","0",NULL,"1.05;2.08",NULL,NULL
"78","21912371","0","4","0","0",NULL,"1.05;2.08;5.03",NULL,NULL
"78","21912373","0","4","0","0",NULL,"1.05;2.08;5.03",NULL,NULL
"79","21605241","0","0","0","0",NULL,"2.02;2.05",NULL,NULL
"79","21901324","0","4","0","0",NULL,"1.04;1.06;2.05",NULL,NULL
"79","21912371","0","2","2","0",NULL,"1.04;2.05","1.06",NULL
"79","21912373","0","4","0","0",NULL,"1.06;2.02;2.05",NULL,NULL
"80","21605241","0","3","1","0",NULL,"1.05;2.01;2.05;4.03","3.04",NULL
"80","21901324","0","3","1","0",NULL,"1.05;4.03","3.04",NULL
"80","21912371","0","2","2","0",NULL,"2.01;3.04","1.05;4.03",NULL
"80","21912373","0","4","0","0",NULL,"1.05;2.01;4.03",NULL,NULL
"81","21605241","2","2","0","0","2.01;2.05","1.05",NULL,NULL
"81","21901324","0","4","0","0",NULL,"1.05",NULL,NULL
"81","21912371","0","4","0","0",NULL,"1.05",NULL,NULL
"81","21912373","0","4","0","0",NULL,"1.05",NULL,NULL
"82","21605241","0","4","0","0",NULL,"1.04;2.02",NULL,NULL
"82","21901324","0","4","0","0",NULL,"1.04",NULL,NULL
"82","21912371","4","0","0","0","2.05",NULL,NULL,NULL
"82","21912373","0","4","0","0",NULL,"1.04;2.02",NULL,NULL
"83","21605241","0","1","3","0",NULL,"2.01","2.05;3.04","3.04"
"83","21901324","0","2","2","0",NULL,"1.04","3.04",NULL
"83","21912371","0","4","0","0",NULL,"1.04;1.05;3.04",NULL,NULL
"83","21912373","0","2","2","0",NULL,"2.01","1.05;3.04",NULL
"84","21605241","0","0","2","2",NULL,NULL,"1.05","2.02"
"84","21901324","0","4","0","0",NULL,"1.05",NULL,NULL
"84","21912371","0","0","4","0",NULL,NULL,"1.05;1.07",NULL
"84","21912373","0","0","4","0",NULL,NULL,"1.05;1.07",NULL
"85","21605241","0","4","0","0",NULL,"2.02;2.05;2.08",NULL,NULL
"85","21901324","0","4","0","0",NULL,"1.06;2.02;2.05;2.08",NULL,NULL
"85","21912371","0","4","0","0",NULL,"2.02;2.05;2.08",NULL,NULL
"85","21912373","0","4","0","0",NULL,"2.02;2.08;4.03",NULL,NULL
"86","21605241","0","1","3","0",NULL,"1.05","2.02;2.05;3.04",NULL
"86","21901324","0","4","0","0",NULL,"1.05",NULL,NULL
"86","21912371","0","0","4","0",NULL,NULL,"1.05;3.04;5.03",NULL
"86","21912373","0","1","3","0",NULL,"1.05","2.02;3.04",NULL
"87","21605241","0","1","1","2",NULL,"2.01","3.04","3.04"
"87","21901324","0","4","0","0",NULL,"1.01;2.05",NULL,NULL
"87","21912371","0","4","0","0",NULL,"1.07",NULL,NULL
"87","21912373","0","4","0","0",NULL,"1.07",NULL,NULL
"88","21605241","0","3","1","0",NULL,"2.02;2.05;3.04;4.03","5.03",NULL
"88","21901324","0","3","1","0",NULL,"1.05","1.05",NULL
"88","21912371","0","0","4","0",NULL,NULL,"1.05;4.03",NULL
"88","21912373","0","3","1","0",NULL,"1.05;2.02","4.03",NULL
"89","21605241","0","4","0","0",NULL,"2.02;3.04",NULL,NULL
"89","21901324","0","4","0","0",NULL,"1.05",NULL,NULL
"89","21912371","4","0","0","0","1.05;1.07",NULL,NULL,NULL
"89","21912373","0","4","0","0",NULL,"1.05;4.03",NULL,NULL
"90","21605241","0","4","0","0",NULL,"1.01;2.02;2.05;5.03",NULL,NULL
"90","21901324","0","3","1","0",NULL,"1.05;2.02;2.05;2.08;5.03","1.01",NULL
"90","21912371","0","2","2","0",NULL,"2.05;2.08","5.03",NULL
"90","21912373","0","4","0","0",NULL,"2.05;5.03",NULL,NULL
"91","21605241","3","1","0","0","2.02;2.05","2.08",NULL,NULL
"91","21901324","0","4","0","0",NULL,"2.08",NULL,NULL
"91","21912371","4","0","0","0","2.05;2.08",NULL,NULL,NULL
"91","21912373","2","2","0","0","2.02","2.08",NULL,NULL
"92","21605241","3","1","0","0","2.02;2.05","2.08",NULL,NULL
"92","21901324","0","4","0","0",NULL,"1.07;2.05;2.08",NULL,NULL
"92","21912371","3","1","0","0","1.07;2.08","1.05",NULL,NULL
"92","21912373","0","4","0","0",NULL,"1.05;1.07;3.04",NULL,NULL
"93","21605241","0","1","3","2",NULL,"1.05","2.01;2.05;3.04",NULL
"93","21901324","0","3","1","0",NULL,"1.05",NULL,NULL
"93","21912371","0","4","0","0",NULL,"1.05;2.01",NULL,NULL
"93","21912373","0","4","0","0",NULL,"1.05;2.01;3.04",NULL,NULL
"94","21605241","0","0","2","2",NULL,NULL,"1.04;2.05","2.02"
"94","21901324","0","3","1","0",NULL,"1.04;2.05","5.03",NULL
"94","21912371","0","4","0","0",NULL,"2.02;2.05",NULL,NULL
"94","21912373","2","2","0","0","2.05","2.02;5.03",NULL,NULL
"95","21605241","2","2","0","0","1.11;2.05","2.02;2.08",NULL,NULL
"95","21901324","0","4","0","0",NULL,"1.11;2.02;2.05;2.08",NULL,NULL
